institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
4988665,2013-09-12,Question,ESG Integration in SCM Strategy,13,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Opportunities,9,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Responsibilities and Committees,75,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Responsibility Risk & Crisis Management,,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Risk Response Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Perception Analysis,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supplier Risk Management Measures,5,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supply Chain Risk Exposure,14,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Total Brand-Related Expenses,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Transparency of Executive Compensation,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Balance of Variable Compensation Based on Corporate and I,24,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Business and Human Rights,6,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,CEO Compensation - Success Metrics,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corporate Citizenship Strategy,24,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Coverage of Employees through Predefined Performance Appr,33,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Gambling,42,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Surveys,42,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Turnover Rate,26,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Human Capital Performance Indicators,17,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Human Resource Skill Mapping and Developing Process,29,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Measuring Benefits,42,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Payout Type of Total Performance-Related Compensation,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Percentage of Performance Related Compensation for each E,20,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Personal and Organizational Learning and Development,20,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Philanthropic Contributions,25,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Policy,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Research Funding,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Assurance,25,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Quantitative Data,13,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Governance,26,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Implementation,17,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Review,15,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Support Groups,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Trend of Employee Wellbeing,17,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Type of Performance Appraisal,19,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Type of Philanthropic Activities,42,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Workforce Breakdown: Gender,11,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Economic Governance Dimension,54,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Environmental Dimension,23,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Social Dimension,45,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Environmental Policy & Management Systems,47,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Environmental Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Operational Eco-Efficiency,15,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Anti-crime Policy & Measures,50,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Antitrust Policy,52,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Brand Management,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Business Ethics,65,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Corporate Governance,72,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Risk & Crisis Management,85,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Supply Chain Management,36,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Corporate Citizenship & Philanthropy,32,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Human Capital Development,21,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Labor Practice Indicators,48,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Promoting Responsible Gaming,77,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Social Reporting,9,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Stakeholder Engagement,44,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Talent Attraction & Retention,41,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,S&P Global ESG Score,S&P Global ESG Score,35,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corporate Environmental Policy,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corporate Environmental Policy: Areas,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Direct Greenhouse Gas Emissions (Scope 1),0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,EMS: Certification/ Audit/ Verification,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Energy Use,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Environmental Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Environmental Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Environmental Reporting - Quantitative Data,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Indirect Greenhouse Gas Emissions (Scope 2),0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Waste Disposal,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Water Use,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Access to Medicine Strategy Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Analysis of Risks,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Anti-Competitive Practices,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Antitrust Compliance,75,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Antitrust Policy,70,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Audit Conflict of Interest,18,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Board Effectiveness,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Board Gender Diversity,14,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Board Type,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Brand Metrics Used,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,CEO-to-Employee Pay Ratio,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Codes of Conduct: Coverage,25,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corporate Governance Policy,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Coverage of Antitrust Policy,35,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Crime Prevention: Business Policy/ Procedures,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Crime Prevention: Provision of Training,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Critical Supplier Identification,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,ESG Integration in SCM Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Opportunities,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Responsibilities and Committees,75,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Responsibility Risk & Crisis Management,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Risk Response Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Perception Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supplier Risk Management Measures,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supply Chain Risk Exposure,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Total Brand-Related Expenses,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Transparency of Executive Compensation,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Balance of Variable Compensation Based on Corporate and I,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Business and Human Rights,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,CEO Compensation - Success Metrics,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Corporate Citizenship Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Coverage of Employees through Predefined Performance Appr,33,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Gambling,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Surveys,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Human Capital Performance Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Human Resource Skill Mapping and Developing Process,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Measuring Benefits,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Payout Type of Total Performance-Related Compensation,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Percentage of Performance Related Compensation for each E,20,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Personal and Organizational Learning and Development,20,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Philanthropic Contributions,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Policy,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Research Funding,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Assurance,25,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Social Reporting - Quantitative Data,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Governance,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Implementation,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Stakeholder Engagement Review,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Support Groups,100,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Trend of Employee Wellbeing,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Type of Performance Appraisal,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Type of Philanthropic Activities,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Question,Workforce Breakdown: Gender,11,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Economic Governance Dimension,45,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Environmental Dimension,11,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Dimension,Social Dimension,33,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Environmental Policy & Management Systems,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Environmental Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Operational Eco-Efficiency,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Anti-crime Policy & Measures,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Antitrust Policy,52,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Brand Management,20,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Business Ethics,65,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Corporate Governance,72,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Risk & Crisis Management,77,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Supply Chain Management,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Corporate Citizenship & Philanthropy,0,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Human Capital Development,6,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Labor Practice Indicators,47,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Promoting Responsible Gaming,60,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Social Reporting,6,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Stakeholder Engagement,30,ALL,Aristocrat Leisure Limited
4988665,2013-09-12,Criteria,Talent Attraction & Retention,34,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,S&P Global ESG Score,S&P Global ESG Score,44,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Environmental Policy,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Environmental Policy: Areas,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Direct Greenhouse Gas Emissions (Scope 1),26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,EMS: Certification/ Audit/ Verification,16,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Energy Use,26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Coverage,38,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Quantitative Data,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Indirect Greenhouse Gas Emissions (Scope 2),24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Waste Disposal,26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Water Use,17,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Access to Medicine Strategy Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Analysis of Risks,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Anti-Competitive Practices,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Antitrust Compliance,75,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Antitrust Policy,70,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Audit Conflict of Interest,52,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Diversity Policy,55,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Effectiveness,48,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Gender Diversity,62,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Type,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Brand Metrics Used,15,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,CEO-to-Employee Pay Ratio,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct: Coverage,25,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Governance Policy,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Coverage of Antitrust Policy,35,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Crime Prevention: Business Policy/ Procedures,28,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Crime Prevention: Provision of Training,26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Critical Supplier Identification,24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,ESG Integration in SCM Strategy,19,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Opportunities,25,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Responsibilities and Committees,75,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Responsibility Risk & Crisis Management,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Risk Response Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Perception Analysis,27,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supplier Risk Management Measures,10,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supply Chain Risk Exposure,29,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Tax Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Tax Strategy and Governance,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Taxation Governance & Risks,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Total Brand-Related Expenses,20,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Transparency of Executive Compensation,76,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Absentee Rate,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Balance of Variable Compensation Based on Corporate and I,24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Business and Human Rights,24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,CEO Compensation - Success Metrics,48,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Citizenship Strategy,26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Coverage of Employees through Predefined Performance Appr,33,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Development Programs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Gambling,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Support Programs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Surveys,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Gender Pay Indicators,35,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Health Management,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Healthy Lifestyle Incentive,28,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Human Capital Performance Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Human Capital Return on Investment,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Labor KPIs - Layoffs,28,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Measuring Benefits,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Percentage of Performance Related Compensation for each E,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Philanthropic Contributions,16,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Policy,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Public Commitment to Human Rights,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Research Funding,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Return on Employee Development Investment,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Coverage,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Quantitative Data,7,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Governance,20,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Implementation,24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Review,17,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Support Groups,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Training & Development Inputs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Trend of Employee Wellbeing,15,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Type of Performance Appraisal,11,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Type of Philanthropic Activities,39,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Workforce Breakdown: Gender,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Economic Governance Dimension,55,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Environmental Dimension,26,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Social Dimension,41,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Environmental Policy & Management Systems,40,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Environmental Reporting,9,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Operational Eco-Efficiency,24,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Anti-crime Policy & Measures,49,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Antitrust Policy,52,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Brand Management,36,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Business Ethics,65,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Corporate Governance,76,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Risk & Crisis Management,77,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Supply Chain Management,41,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Tax Strategy,42,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Corporate Citizenship & Philanthropy,19,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Human Capital Development,10,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Labor Practice Indicators,57,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Occupational Health & Safety,7,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Promoting Responsible Gaming,76,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Social Reporting,11,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Stakeholder Engagement,44,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Talent Attraction & Retention,40,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,S&P Global ESG Score,S&P Global ESG Score,34,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Environmental Policy,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Environmental Policy: Areas,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Direct Greenhouse Gas Emissions (Scope 1),0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,EMS: Certification/ Audit/ Verification,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Energy Use,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Environmental Reporting - Quantitative Data,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Indirect Greenhouse Gas Emissions (Scope 2),0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Waste Disposal,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Water Use,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Access to Medicine Strategy Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Analysis of Risks,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Anti-Competitive Practices,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Antitrust Compliance,75,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Antitrust Policy,70,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Audit Conflict of Interest,52,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Diversity Policy,55,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Effectiveness,48,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Gender Diversity,62,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Board Type,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Brand Metrics Used,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,CEO-to-Employee Pay Ratio,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct: Coverage,25,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Governance Policy,100,ALL,Aristocrat Leisure Limited
