institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
4075849,2018-09-13,Criteria,Marketing Practices,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Materiality,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Policy Influence,40,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Risk & Crisis Management,24,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Supply Chain Management,17,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Tax Strategy,6,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Corporate Citizenship & Philanthropy,73,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Human Capital Development,43,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Human Rights,5,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Labor Practice Indicators,47,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Occupational Health & Safety,32,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Social Reporting,68,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Talent Attraction & Retention,70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,S&P Global ESG Score,S&P Global ESG Score,47,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Climate Risk Management,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Climate Strategy - CDP Alignment,,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Climate-Related Management Incentives,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Coverage of Environmental Management Policy,60,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Direct Greenhouse Gas Emissions (Scope 1),63,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,EMS: Certification/ Audit/ Verification,70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,EP - Biological Oxygen Demand,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Emissions Reduction Targets,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Energy Consumption,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Environmental Reporting - Coverage,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Environmental Reporting - Quantitative Data,77,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Financial Opportunities Arising from Climate Change,70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Financial Risks of Climate Change,60,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Hazardous Waste,10,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 2),80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 3),67,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Low-Carbon Products,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Sustainability Reporting Assurance,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Volatile Organic Compounds Emissions,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Waste Disposal,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Water Consumption,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Anti-Competitive Practices,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Average Tenure,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Diversity Policy,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Effectiveness,58,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Gender Diversity,33,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Industry Experience,59,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Board Type,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,CEO Compensation - Long-Term Performance Alignment,46,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,CEO Compensation - Success Metrics,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,CEO-to-Employee Pay Ratio,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Codes of Conduct,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Codes of Conduct: Coverage,87,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Codes of Conduct: Systems/ Procedures,78,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Contributions & Other Spending,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Corruption & Bribery,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Corruption & Bribery Cases,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Critical Supplier Identification,15,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Customer Satisfaction Measurement,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Dual Class Shares,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,ESG Integration in SCM Strategy,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Effective Tax Rate,28,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Emerging Risks,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Ethical Marketing Commitment,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Family Ownership,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Government Ownership,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Largest Contributions & Expenditures,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Management Ownership,39,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Management Ownership Requirements,60,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Material Issues for Enterprise Value Creation,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Materiality Analysis,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Non-Executive Chairperson/ Lead Director,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Open Innovation,57,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Process Innovations,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Product Innovations (Healthcare),70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Quality Management & Audits of Distribution Networks,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,R&D Core or Basic Research,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,R&D Development Stages,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,R&D Ideation or Applied Research,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,R&D Launch,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,R&D Spending,,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Reporting on breaches,25,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Risk Culture,16,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Risk Governance,40,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Sensitivity Analysis & Stress Testing (including Water an,25,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Supplier Code of Conduct,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Supplier Risk Management Measures,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Supply Chain Risk Exposure,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Supply Chain Transparency & Reporting,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Tax Reporting,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Tax Strategy and Governance,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Corporate Citizenship Strategy,55,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Employee Development Programs,70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Employee Support Programs,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Employee Turnover Rate,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Fatalities,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Freedom of Association,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Gender Pay Indicators,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Human Capital Return on Investment,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Human Rights Assessment,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Human Rights Commitment,20,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Human Rights Due Diligence Process,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Human Rights Mitigation & Remediation,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Long-Term Incentives for Employees,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Lost-Time Injury Frequency Rate (LTIFR) - Contractors,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Lost-Time Injury Frequency Rate (LTIFR) - Employees,,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Occupational Illness Frequency Rate (OIFR) - Employees,,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Philanthropic Contributions,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Return on Employee Development Investment,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Social Reporting - Assurance,60,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Social Reporting - Coverage,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Social Reporting - Quantitative Data,43,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Training & Development Inputs,50,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Trend of Employee Wellbeing,80,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Type of Performance Appraisal,40,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Type of Philanthropic Activities,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Question,Workforce Breakdown: Gender,30,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Dimension,Economic Governance Dimension,44,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Dimension,Environmental Dimension,63,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Dimension,Social Dimension,49,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Climate Strategy,59,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Environmental Policy & Management Systems,65,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Environmental Reporting,92,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Operational Eco-Efficiency,35,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Business Ethics,86,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Corporate Governance,62,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Customer Relationship Management,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Innovation Management,70,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Marketing Practices,100,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Materiality,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Policy Influence,0,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Risk & Crisis Management,24,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Supply Chain Management,17,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Tax Strategy,6,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Corporate Citizenship & Philanthropy,73,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Human Capital Development,34,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Human Rights,5,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Labor Practice Indicators,25,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Occupational Health & Safety,32,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Social Reporting,68,A,"Agilent Technologies, Inc."
4075849,2018-09-13,Criteria,Talent Attraction & Retention,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,S&P Global ESG Score,S&P Global ESG Score,55,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Climate Risk Management,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Climate-Related Management Incentives,20,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Coverage of Environmental Management Policy,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Direct Greenhouse Gas Emissions (Scope 1),100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,EMS: Certification/ Audit/ Verification,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Emissions Reduction Targets,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Energy Consumption,99,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Environmental Reporting - Coverage,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Environmental Reporting - Quantitative Data,82,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Financial Opportunities Arising from Climate Change,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Financial Risks of Climate Change,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Hazardous Waste,10,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 2),98,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 3),67,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Low-Carbon Products,64,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Sustainability Reporting Assurance,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Waste Disposal,40,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Water Consumption,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Anti-Competitive Practices,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Average Tenure,98,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Diversity Policy,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Effectiveness,48,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Gender Diversity,58,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Industry Experience,83,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Type,84,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO Compensation - Long-Term Performance Alignment,46,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO Compensation - Success Metrics,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO-to-Employee Pay Ratio,71,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct: Coverage,97,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct: Systems/ Procedures,78,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Contributions & Other Spending,16,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Corruption & Bribery,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Corruption & Bribery Cases,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Critical Supplier Identification,53,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Customer Satisfaction Measurement,16,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Dual Class Shares,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,ESG Integration in SCM Strategy,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Effective Tax Rate,54,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Emerging Risks,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Ethical Marketing Commitment,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Family Ownership,,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Government Ownership,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Largest Contributions & Expenditures,21,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Management Ownership,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Management Ownership Requirements,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Material Issues for Enterprise Value Creation,42,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Materiality Analysis,35,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Non-Executive Chairperson/ Lead Director,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Open Innovation,57,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Process Innovations,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Product Innovations (Healthcare),70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Quality Management & Audits of Distribution Networks,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,R&D Core or Basic Research,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,R&D Development Stages,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,R&D Ideation or Applied Research,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,R&D Launch,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,R&D Spending,,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Reporting on breaches,25,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Risk Culture,16,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Risk Governance,40,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Sensitivity Analysis & Stress Testing (including Water an,25,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Supplier Code of Conduct,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Supplier Risk Management Measures,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Supply Chain Risk Exposure,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Supply Chain Transparency & Reporting,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Tax Reporting,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Tax Strategy and Governance,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Corporate Citizenship Strategy,55,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Employee Development Programs,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Employee Support Programs,30,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Employee Turnover Rate,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Fatalities,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Freedom of Association,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Gender Pay Indicators,61,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Human Capital Return on Investment,57,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Human Rights Assessment,23,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Human Rights Commitment,20,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Human Rights Due Diligence Process,20,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Human Rights Mitigation & Remediation,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Long-Term Incentives for Employees,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Lost-Time Injury Frequency Rate (LTIFR) - Contractors,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Lost-Time Injury Frequency Rate (LTIFR) - Employees,,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Occupational Illness Frequency Rate (OIFR) - Employees,,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Philanthropic Contributions,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Return on Employee Development Investment,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Social Reporting - Assurance,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Social Reporting - Coverage,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Social Reporting - Quantitative Data,43,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Training & Development Inputs,75,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Trend of Employee Wellbeing,78,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Type of Performance Appraisal,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Type of Philanthropic Activities,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Workforce Breakdown: Gender,30,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Dimension,Economic Governance Dimension,53,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Dimension,Environmental Dimension,76,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Dimension,Social Dimension,54,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Climate Strategy,67,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Environmental Policy & Management Systems,65,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Environmental Reporting,94,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Operational Eco-Efficiency,72,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Business Ethics,82,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Corporate Governance,74,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Customer Relationship Management,8,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Innovation Management,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Marketing Practices,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Materiality,40,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Policy Influence,18,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Risk & Crisis Management,24,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Supply Chain Management,45,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Tax Strategy,11,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Corporate Citizenship & Philanthropy,73,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Human Capital Development,51,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Human Rights,16,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Labor Practice Indicators,47,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Occupational Health & Safety,35,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Social Reporting,47,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Criteria,Talent Attraction & Retention,74,A,"Agilent Technologies, Inc."
4075849,2019-09-13,S&P Global ESG Score,S&P Global ESG Score,53,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Climate Risk Management,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Climate-Related Management Incentives,20,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Coverage of Environmental Management Policy,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Direct Greenhouse Gas Emissions (Scope 1),100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,EMS: Certification/ Audit/ Verification,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Emissions Reduction Targets,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Energy Consumption,99,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Environmental Reporting - Coverage,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Environmental Reporting - Quantitative Data,82,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Financial Opportunities Arising from Climate Change,70,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Financial Risks of Climate Change,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Hazardous Waste,10,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 2),98,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Indirect Greenhouse Gas Emissions (Scope 3),67,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Low-Carbon Products,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Sustainability Reporting Assurance,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Waste Disposal,40,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Water Consumption,80,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Anti-Competitive Practices,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Average Tenure,98,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Diversity Policy,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Effectiveness,48,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Gender Diversity,58,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Industry Experience,83,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Board Type,84,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO Compensation - Long-Term Performance Alignment,46,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO Compensation - Success Metrics,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,CEO-to-Employee Pay Ratio,71,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct: Coverage,97,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Codes of Conduct: Systems/ Procedures,78,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Contributions & Other Spending,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Corruption & Bribery,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Corruption & Bribery Cases,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Critical Supplier Identification,53,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Customer Satisfaction Measurement,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Dual Class Shares,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,ESG Integration in SCM Strategy,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Effective Tax Rate,54,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Emerging Risks,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Ethical Marketing Commitment,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Family Ownership,,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Government Ownership,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Largest Contributions & Expenditures,0,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Management Ownership,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Management Ownership Requirements,60,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Material Issues for Enterprise Value Creation,42,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Materiality Analysis,35,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Non-Executive Chairperson/ Lead Director,100,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Open Innovation,57,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Process Innovations,50,A,"Agilent Technologies, Inc."
4075849,2019-09-13,Question,Product Innovations (Healthcare),70,A,"Agilent Technologies, Inc."
